AF3_delta,AF4_delta,F3_delta,F4_delta,F7_delta,F8_delta,FC5_delta,FC6_delta,T7_delta,T8_delta,P7_delta,P8_delta,O1_delta,O2_delta,AF3_theta,AF4_theta,F3_theta,F4_theta,F7_theta,F8_theta,FC5_theta,FC6_theta,T7_theta,T8_theta,P7_theta,P8_theta,O1_theta,O2_theta,AF3_alpha,AF4_alpha,F3_alpha,F4_alpha,F7_alpha,F8_alpha,FC5_alpha,FC6_alpha,T7_alpha,T8_alpha,P7_alpha,P8_alpha,O1_alpha,O2_alpha,AF3_beta,AF4_beta,F3_beta,F4_beta,F7_beta,F8_beta,FC5_beta,FC6_beta,T7_beta,T8_beta,P7_beta,P8_beta,O1_beta,O2_beta,AF3_gamma,AF4_gamma,F3_gamma,F4_gamma,F7_gamma,F8_gamma,FC5_gamma,FC6_gamma,T7_gamma,T8_gamma,P7_gamma,P8_gamma,O1_gamma,O2_gamma
-0.5082828158859564,-0.11822333260308773,-0.21361132902317184,-0.5394438367421601,-1.1941985722302235,-0.36008256953283113,-0.5657810693169376,-0.6181639473215292,-0.5033855743385499,-0.6839058385436598,-1.0221319012562986,-1.0096017840293192,-0.527108349524796,-0.5159037623395764,-0.21605341432137665,0.07979255645560925,0.03705651933608908,-0.3318208967465572,-0.5876351222964705,-1.1093227799825216,-1.9753250997750769,-0.2669514126467779,-1.3250586819900187,-0.3892097948806714,-0.5492171605302208,0.05229058590343539,-0.10742499118777353,0.553095459860985,1.3892301616696057,0.894672294052889,0.866212427136793,0.04758280417578871,0.6321692795436978,-0.4624444862449305,0.04748940146579454,0.06452290994766222,-0.9007391247940143,0.3492167036565051,0.797843911643129,0.36415306623174926,1.3763420579324277,0.5405717473822464,-0.03289446213917442,0.4722196610045644,-1.3956975888486463,-0.2064154714387694,0.11438604625773928,0.4524168525990913,-0.4878537586205331,-0.16088551630016173,-0.37192985219196545,0.4555453856916509,0.6425880552138056,0.6594584775909672,1.6480409320155818,2.415560060374509,0.9215754867770254,-0.3006121464653565,0.9973208804313786,-0.20536215576931405,2.208185566354575,-0.8513317238043706,-0.867388710252304,-0.08568300600024806,-0.6713421270487091,-0.6851647737165225,1.2967668974559186,1.9606616883412584,0.31793173716242623,-0.16153677646895642
-0.7631230416245437,-0.48456093295523245,-0.5459057918872661,-0.43911351587181136,-0.6996271707216258,-0.3683026631589616,-0.51338957917931,-0.6804949250297706,0.04192734470804246,-0.775769272629326,-0.3155148638897647,0.19456482236326644,-0.1698279024802959,1.0899141403652959,-1.2549266353097512,-1.2172657479559363,0.1777257520376842,-0.32986882244592003,-0.5139456445329103,-0.1445107286888767,0.39874817779021327,-0.36947514594283004,-0.8433631262031741,0.06524303922651374,-0.7260786140755572,-0.36963156414855647,-0.20342619578024826,0.920735130158441,2.3698464934399315,2.3710376597416514,1.0355881046043252,0.2059881444835314,1.4700404433830059,0.289131960139961,0.36914777143693395,-0.5999653891197833,-0.6910327785772842,1.506812544650731,0.28895114341917916,0.98762912535273,1.9787829536067636,1.6635187186392828,-0.6319989567901306,-0.6745629735271622,-0.3212778814404109,-0.2689828742525332,0.11606081402088769,-0.20092853775060177,-0.19481288597695037,-0.20763411245722296,-0.47029236864310875,-0.25387602797861786,-0.32670579964325414,-0.4675876029109368,-0.41581740059523015,0.2623327362197094,-0.21652371217938343,-0.6544032316892131,-0.12672299949973428,-0.22405080452289763,-0.8034719770480501,-0.9549498925508239,-1.4237763510203627,-0.2702855734682779,-0.7531291083884978,-0.4445639286929401,-1.6635750499660906,-0.8732976786604253,-1.6397009114438843,-0.4396648061416337
-0.28305710083681435,-0.02551766643983483,-0.6437886469080137,-0.6230672984426281,-0.31081081394376986,-0.1482309283686304,0.2961193458293585,-0.33291261344547035,-0.11583218838991105,2.371123150537787,0.7047437077825182,-0.26569160613274495,0.265904195455773,-0.28251208828508745,-0.6462419050361998,-0.5172054080709236,-1.2855007819789543,-0.3909397844517722,-1.1500200600717767,0.08190124151030138,-1.981957667178169,-0.3004960245621427,-0.6774448156627836,-0.5322512690487424,-0.9209924313405248,-1.218170826556437,-0.6342877089885859,-1.2808010932627156,0.4025511965407177,-0.05374370015790711,0.41313672575341864,-0.3513786174712227,-1.0063599440467095,-0.6528889814061045,-1.0747732320038768,-0.6057498278425946,-1.4124610174324697,-0.12212515533682526,0.03453606525385434,0.062411167701627995,0.14676227957940746,-0.1281180056673558,-0.7350683723087645,-1.1546805763238583,-0.8531010844988147,-0.3038810330353245,-0.8633885390022691,-1.2481496032208768,-0.8371067452341018,-0.27312995126631945,-0.48746486730456634,-0.3343239434175477,-0.9715956013885236,-0.5778435686224979,-1.0177517616356992,-1.4200368246319215,-1.0232536257083722,-0.12043095009423087,-1.1042436198022672,-0.25248511589675215,-1.3221838796070513,-0.6449755255786351,-1.0833479418695897,-0.31042179734970254,-0.056274994675519975,-0.4906885721400266,-1.6014223842719086,-1.1311531376023751,-0.33380247888001946,-0.9983926587636965
0.6647572537594042,-0.3210718391014632,1.3753201368971713,-0.8566084523714385,-0.6248131470370583,4.80784819620744,1.099876361271459,-0.8405503115757029,-0.6468602602278039,-0.6553747505384541,0.2666905708307033,0.2402934245154307,-0.7423295665044314,-0.46972006121774723,-0.04753668888477915,-0.6750673219267972,1.3459887100215429,-0.2082127441415745,-1.3574141410772922,-1.2374262997580645,-0.49788662964827957,-0.24206111756018434,-1.3421823914685287,0.0550052767893675,-1.0599748138102951,0.34751316277710037,-0.8210945944155666,0.1854385590752241,0.512871774565436,1.4165447915741594,-0.29969569085601694,-0.32998765504461963,-1.0286869373524528,2.7034145136109666,-0.1928678303339268,-0.05097613137292258,1.089746689885921,-0.5736301582805027,0.3234647173525964,0.47584181176149454,-0.4742911819078594,0.0394205236516972,0.5035241482583683,0.7900068366620537,0.6171549646627531,-0.1364021602125885,0.581522001554005,-0.6554958644663353,3.293013026456367,-0.15033906852553103,0.8072379979477468,-0.059173975949716684,0.17858620262750044,1.0917674123321548,-0.2721135157023015,0.09331936970001557,-0.8616798971557378,-0.1847713439740543,3.1231954369471864,-0.03159535896956796,1.5124069144593433,-0.752910526430886,0.5737495169083661,0.006590622083213593,2.4743123844776465,-0.7814863894246807,-1.18775986029423,0.13628646376271225,-0.2764129044357483,0.054103872757663825
0.7672373978166295,1.613547001433431,0.10903027687380144,-0.2052919119763537,1.2519793870847158,0.29914057060994054,-0.06862868352706689,-0.3213012820351435,-0.25731829485483493,0.5602295674928347,-0.8482400187775013,-0.415495825550636,-0.06433039934402611,0.2963903579110444,-0.24419384052315313,0.4573319553526141,-0.4094054802234328,-0.17352852581097872,0.4402355520411811,0.23285057346387258,0.10051930257065946,-0.08442105786792707,-0.21802136804371655,0.6815742763531132,-0.3051076387952094,-0.015098406037319143,0.9552898346242614,1.9218556785195156,0.949178469047929,0.7079187670953276,2.1700348888970917,0.6455833905206407,-0.14275386926014183,-0.548359387066531,2.0083855467760063,0.13248389988094744,0.9337637743290532,1.019377749966175,2.5478606658353673,2.12792549528964,0.19172819320930107,2.651151213077446,0.11036734220995988,-0.19176615527000074,1.114921104366003,-0.12701312856221791,-0.8550537366590695,-0.4688298465896576,0.20691881268017742,-0.23124465350917264,-0.58675326779033,0.24625727685515103,-0.7365584085936712,1.691334397769368,1.180471778974401,0.5799192487959918,0.5296446211918131,0.671705868802414,-0.822484620247107,-0.12760635614882682,-0.39078237724845,-0.6888970615092417,1.4351304582700242,-0.2185808999047982,0.19626676655372938,-0.6240148002140462,1.303459259522138,-0.3277761073719919,2.0788064558314328,0.04605864534620935
1.602445753344495,1.3933488680936543,1.8753577896459208,0.13264930037938225,0.1099434459628192,-0.2810799048047142,-0.5367172431404669,0.1570512300241726,0.3291257253635327,1.8223178976994712,2.592431841778328,1.3533220421773875,0.883714839366136,-0.24003620878799384,0.8369958687219383,1.0303923010030207,1.3157668298557235,0.0030956375148145825,1.7022305909918347,2.446502948406969,1.490903689276441,-0.02957657701033356,1.8854623669345834,3.8922937285468664,1.1763784632521843,3.6859892630765154,1.3210025574702693,1.767495016952372,0.40428573473372864,-0.27993767922269974,1.3342395852136517,0.2995245789084198,-1.312043196485876,-0.8151575949558959,-1.0311880751646678,0.12011519086056488,-1.5716828698082037,1.792826241524788,-0.5664622054453896,1.0652985314143057,1.0693925044980415,0.641593427386825,0.3398049992461511,0.24517374237417136,2.1895010698948822,-0.020277458474609846,0.5972238354225542,1.252311407928309,0.8184374585191321,-0.09266925764326155,0.25339361557440326,0.9245708373059711,1.0792432548026587,1.1954003867979268,0.6939940228902857,0.697708577415329,-1.0363675335326041,-0.7982242456253622,-0.5702515804414876,-0.04813497389902044,-0.7603389533299044,-0.7604275769232607,0.4052098738484894,-0.24455914214301863,0.36659648956253515,0.1026343008587608,-0.23001079751766115,1.4079207222244587,0.16500587559002844,0.969502606915415
1.1041661028639573,1.1614393664339986,0.05807697291522097,1.281411866984239,0.10056225875011854,0.02962573268715795,2.2569178259015574,1.4177833574384393,0.0036056128965405543,-0.22844566627801785,0.5851873172700635,1.2204226150610846,-0.5451923852682499,1.1396445610420396,1.2782927050950335,2.0559499112114077,0.007818558507853055,0.07565921200793056,0.5817172142708243,0.9754109349561868,-0.25132746344705914,-0.07142556952801833,0.3978599705190544,-0.08337307717386903,1.845130487787952,0.9057304208251801,1.2180561520151498,0.585810153927021,-0.4032292607617824,-0.7171549275627552,0.06770490907948731,-0.2974936412666179,-0.7828972040018304,1.081520064897664,-0.8764939406996946,0.12166432813542083,-0.9146381202140452,0.1856558960985172,-0.036830464107328896,-0.9004256344562442,-0.901723734178451,-1.1354295574095368,0.5417252347457229,0.5198575157183286,0.9378264324195071,-0.07256271966803139,0.4429066872395052,0.5923191862959323,0.3881646423520927,-0.18991289749246953,-0.19923359252483627,-0.24614089588762636,-0.3472190422231316,0.5343004196350388,-0.09184465028741787,-0.6583618127837964,-0.14903816820789997,-0.4584825141083006,1.4073380107472253,-0.34443717042341504,0.8736062278702751,0.42143654146887727,0.21866513002718066,-0.17494496984528798,-0.1512080035795636,0.264844933873502,0.17580492770153777,0.42084081659643074,0.34792690769845497,0.7338806743592042
0.6962237090512969,0.2720467971813895,1.1175894005396196,0.11393139688071986,1.6071913795840749,0.9583615915600515,1.9567411864207225,0.424331992209682,3.4274492333613273,0.32247598910942227,2.723355117163534,0.6296457201583616,1.9937916323986884,1.858027960888687,1.6784449707129643,2.086941820956946,2.761289390416714,0.04954389722396322,1.6800796768121047,1.7452617745506085,0.5091768946014348,-0.20465015137302742,2.97774096997401,-0.03691469319739262,2.6929043587984167,1.0590141066007952,3.1069901035805083,2.574476956306907,1.3495831436347991,1.2229607229467205,2.4059572506396165,0.6936003831166575,0.2673289925078824,1.5363984699253255,1.6338878988097234,0.2823098225103731,2.486180798815456,1.5074318779731983,-0.11038625953435101,0.9258571045616394,-0.8444318085852341,-0.41557324601466616,0.5131925645239113,1.461090055223631,0.7865440845676426,-0.11723054043002407,1.2656948903121106,1.8485805003832632,1.2894529416751643,-0.17881452407815304,3.0699161822346626,0.821087758915462,-0.6058988541616485,-0.576803876145465,1.549350816712061,0.31568782768847004,-0.621203839413812,0.8731561172213242,-0.8774871722319418,-0.1033076112608524,-0.8167728965220519,0.30314768275645904,-0.09341829165091703,-0.004185515578526926,1.3975939903247856,1.8288111184195088,-0.09862496050555836,0.42400105848398006,0.10627364095328966,-0.014279061031142284
-0.8780959002555034,-0.7836186011671048,-0.9194658411583019,-0.31532995747848874,-0.413321314438589,-0.4838018861891412,-0.6587905712729926,-0.4297974801273172,-0.3001213856288315,-0.7044442332425777,-0.32492109553458487,-0.500491443327062,1.2154722188018976,1.0329989063916658,-1.2608907119875041,-1.053526074107616,-0.7135090631122072,-0.30127621009792277,-1.3354873530695157,-0.8358769654280964,-1.1434216587502295,-0.4148332887802675,-1.047069112827032,-0.9796500772778955,-0.5405076711866328,-0.566283729510093,-0.5297937741759385,0.05634501570927104,-0.544178694394796,-0.18518424640937325,-0.714999252954019,-0.3537297501750624,-1.0066504354789694,-0.37784774331556037,-0.9914363573147199,-0.486614965214687,-0.3752186880443663,-0.7220678029050392,-0.8501769958351924,0.09664897040190694,-0.6983145466935008,-0.04003779598808918,-0.807545336960786,-1.3483612622488546,-0.12171310365099236,-0.33645537544657583,-0.37273513537806063,-0.37866991411103174,-0.25415337510584074,-0.25752494343035587,0.17073816872800604,-0.6976662730398708,-0.7190543592045568,-0.2455508949789438,-1.0997275345572828,0.4805235494072427,-0.9862500051814865,-0.8509946459976353,0.46394080950368927,-0.1180226958887212,-0.03568800644677604,-0.9555061017680325,0.31995396340532894,-0.2281996792367645,-0.4207893609530105,0.7965427396956418,0.17697751968966186,0.703901654838389,-0.046155528044213995,-0.09010463839644992
0.7181147953607065,0.6209425464175824,-0.9194783843177836,2.785495221015677,0.7871125577071575,-0.10298910393367292,-0.5065159154706912,2.418104570500928,-0.2632567106283398,0.06417193855974561,0.5439483063379673,1.5203408410093846,1.2477501877319708,0.6651924776477742,0.6740481243021041,0.889870130919335,-1.418350217068395,-0.12231241282777981,1.0954380874718173,-0.12064581263495436,0.6536551606003281,0.14738787471407355,-0.6676092444517954,-0.9819983913144849,0.1087331155290276,0.0805054189876403,0.3380143789822244,0.04764711438994852,-0.00514406007712771,-0.40203362822101046,-0.48122187020626916,-0.22297884798917253,1.671102424175537,-0.42446888915128905,0.9541407334674202,-0.01855061528005495,1.2861654713289727,-0.5144793411010513,-0.5875034672262077,0.8792952685703816,0.339197986412829,0.9333995506333969,-0.3498536503835549,-0.8254732415754993,-0.032465769206866224,-0.21556189720487723,0.7541399045509566,0.14095659832835641,0.12428675631094499,-0.13176821024603672,0.9116129467475718,-0.92046022932499,0.3011545765839302,-0.13532680405328804,-0.6192421038579948,0.13898040532918435,-1.0455848915602493,-1.3232265689102745,-0.6020580832462687,-0.25249155145316654,-1.3903541255652334,-0.2745580580400925,0.5570972325373946,-0.3249020075657479,-0.012840950991498097,-1.1018440634636884,2.701350539984039,0.8602958279264737,2.8495860979723364,1.2857377589068517
1.1866903141283727,1.1993735478038625,0.9020542623509561,1.1801551044607097,0.8453216850788292,0.18954913832567502,-0.05837412326028134,1.291601096364371,0.028065731381904102,1.1836716178290747,0.8768471814215845,1.0616535749135876,2.4864736026175485,2.2275151915442204,0.43139132483529596,0.05206111713836959,0.6530435786353641,-0.11396308497654498,-0.0025427021557699906,0.6912211201674121,-0.7031958014361219,0.0031767235018065757,-0.26519768928773524,0.3866215736160681,-0.48681457578276943,-0.36943512962704983,0.457373771486709,0.6239769922808001,-1.2122305978128458,-1.300620945251355,-1.1140676664992273,-0.7673669238035921,0.15268429197914501,-1.404406592533349,0.16877112990061535,-0.46479950885567756,0.4210103214995963,-0.12929160809288615,-1.1028758684243805,-0.8722887749935563,-0.9932835278254066,-0.7181105597035305,-0.008979206814446347,0.0005704429333293372,0.331580197588059,-0.13548549467666263,1.791268029020994,1.3434881766473563,-0.21979722044840547,-0.17724379028859247,1.939718949718803,0.10423338258908492,0.6209769979517837,-0.46401273589019704,-0.40965313935002273,-0.6058434581440141,0.43297536640836143,-1.2541551096171344,0.14965611488354008,-0.2719843280305059,-0.5007889875059153,-0.4509445389705005,-0.23822685716074332,-0.1758915529129114,-0.007120423925210495,-0.43717323353897714,0.2051478796621539,-0.5832011937461282,-0.7387736156150172,-1.4947664020997204
-1.1336445941571733,-1.1189794938535274,-0.6757488112479582,-0.46052911937550506,-0.7865249715645724,-0.5090964817742828,1.7134651443265352,-0.44454198161385017,-1.4225538237554252,-0.23662442507135273,-1.48402403147462,-0.2920067746038348,-1.4020021100413265,-1.1919929135189387,-0.15317793039436095,-0.24987460067214276,-0.3906954916213189,-0.18417576984473502,-0.683117802918555,0.7398823773348413,-0.6706089752648453,-0.26587892709053984,-0.2656461381203255,-0.8328892037310354,-0.06714584062176399,-0.5857883143091349,-0.20302546951223865,0.006764271836413332,-1.3515144231719545,-1.611880727695598,-0.9432208879385279,-0.7216247780382673,-0.500785834913994,-1.568809844899482,-0.4877185006569849,-0.7275223002649348,-0.44352137015913673,-1.4477633385023145,-1.3014860315848538,-0.7773131376752794,-0.8327192001633881,-0.7937253166462188,-0.569287981402081,-1.25966770440069,-1.3086219704700404,-0.24523086509498726,0.4704438335844444,-1.5917815031173785,-0.4273180935460829,-0.143999383348,-0.2865411158813212,-1.3492877460820238,-0.2836424193049531,-1.0968443221684232,-1.2946298015934403,-0.7872246745558076,-1.107307809151747,-0.6602946305957533,-2.0241367482450343,-0.17976135402270502,-0.4870595133780594,-0.23992229847576135,-0.12510860166976878,-0.36112254352128204,0.2519713141540576,-0.11996709169271348,-0.9424810738669576,-0.9344001727454652,-0.24286368713182835,-0.4237965806402866
1.8628775902328671,1.225839030183992,-0.2898855414982696,3.3453628874426578,-0.1383716218466576,-0.25085340211360346,-0.7043295699816546,3.464024772022939,0.5923235812882851,0.6218045784113314,1.0585556732371326,-0.21376630991986836,0.5664852797238534,-0.2912724666378347,1.908501350626241,-0.08445830320920013,-0.9702727340640265,5.239131159989408,-0.5080093008124643,-0.42620308672969315,0.02034974133213736,5.228187786660455,0.08930578581291071,-0.49759388686379796,-0.6818746787912875,-0.5817467465845517,-0.8065088474703845,-0.5810996505402546,-0.3236522254288297,-0.45763879455545253,-0.7708276025246245,4.882110776298918,-0.10546931694329251,1.0750730991314887,0.9194967148312072,4.931564959932448,1.1550621873257163,0.7490665188874661,-0.13837477831589315,-0.9111729679655151,-0.764080481936495,-1.1105873221472728,4.3981862692300195,1.4280464689655246,1.0727911594786206,5.263877229360921,0.4482931446745578,0.27426721818744654,0.011359619384995445,5.279169002919636,0.7779613427227373,-0.11398613223435733,0.7440678169282735,1.5417436717493567,-0.5016546759657589,1.0257380231618896,3.8463561505458648,1.29828837320249,0.27853108971659085,5.268694683886832,-0.7382949135270012,0.3644215213297952,0.341683494013961,5.2617879390518105,1.6173951257981787,-0.6165623895659221,-0.6539761271443434,1.4819445534025575,0.6083139445815076,0.4306807462914224
1.001717593853126,0.337311118055262,0.48070767370097284,0.7570384690263731,1.5862962301878714,-0.387813245489349,0.9635743484578265,0.6534003804221735,0.17020415054759166,0.7893301616153031,-0.20109096622439981,-0.5656266739517302,0.38457265959230863,-0.5715162930372057,0.8212944060396392,0.3774591763877242,1.2696912337652762,0.06954951232266326,0.05576888999685989,1.4134264464140682,-0.12326387284886173,0.1864988250889621,0.557793394806893,-0.20691872343264164,-0.45233877895469243,-1.0281119557586966,-0.8199599410756004,-1.1757491535135374,-1.0240024447962488,-0.8425411827707955,-1.0105804881606741,-0.23385998311073564,-1.0893677930183827,0.4508579647167465,-0.5932485173882956,-0.15711027905935188,0.2564136894433015,-1.3313303430498706,-1.1248514093828927,-1.5397389912056962,-1.3605790740274155,-1.1714865298045116,0.5277128179679339,1.0811608264613868,0.328680722255984,0.0747375874210781,-2.0160729044411796,0.33331791034382974,-0.7493436301809657,0.06329751813491133,-0.006576583231573486,-0.6812728514515972,-0.39765363189407865,0.01593518627411431,-0.7728343933981355,-0.811416464537369,0.08550466666102652,1.121586039355494,0.9674293314774245,0.07541282539753193,0.4196150061245204,-0.2389515428506721,-1.1063040856120587,-0.07678960618258428,-0.76967349934287,-0.2429734423291623,1.4532040701996651,1.698288706921182,1.8016253331343053,0.5187091488408284
1.65212395882264,2.066005668777468,1.360119673088112,-0.1201953298735291,3.3574244488799994,0.31495815081432604,1.987527414399653,-0.3578724136801983,2.8998602066441186,2.4769888470442565,1.3272469590713873,3.105413401485626,1.593660590625035,2.0485280854404855,1.8653852947970357,1.833229975001745,0.8656269354249935,-0.019893484262948707,1.8657104690268878,0.8258851669338372,0.9865297424745803,-0.1490979937672032,-0.7218258064942553,-0.49854148480726135,-0.2959703736117989,-0.16085299252790414,0.7831597925541011,0.8222882148862873,-1.073302101768796,-0.7511039670339187,-1.1882638124483287,-0.563877176187172,-0.6240108428709935,0.10099615588850519,-0.6135293644509178,-0.4520636800949315,-0.4521062276009526,-1.2681239471680068,-0.8258340079530205,-1.2759051379846844,-0.822198915104399,-0.9752361677113215,-0.4482307669736095,0.2252801486616302,-1.634980180281196,-0.20947174612679864,0.06160499145508067,-0.22586549306837947,-0.6996361208268517,-0.151613223819736,-0.7424359950427389,-0.5278901106837137,0.03479938483281291,0.1897155870953802,1.7635659024501167,1.5929537290351907,0.37338255151043936,0.039446642209306694,-0.7033940652943673,-0.2601631717442267,0.13968213734680382,0.9745097019341329,-0.7717192402763082,-0.1807813793494534,-1.7206672195971557,-0.788117052276234,1.1008469941619299,0.1824133126461979,0.49780869590089816,1.509658025804238
0.3771092124705984,1.034968395336099,-0.621878334816679,-0.7076619687908375,0.42503724621933636,-0.06337929171318989,-0.7360949661156274,-0.6028450566993939,1.3363006732418086,0.7967807805151993,-0.06733051725020057,0.5648171380168672,-0.012584895931301774,0.659525048265443,0.7028510070199586,0.08318835481096386,0.01959786489450933,-0.4364240347573623,1.0693500583501305,-1.1012755677221293,0.5197242583850953,-0.2307376961509193,-0.49638025246470585,0.11234825060444292,-0.13337408430824504,-0.267278653787009,-0.7370456981179824,-0.7772354945021106,-0.7801458190825511,-0.5137620180474692,-0.6900100143923434,-0.22473966914412158,-1.4092550621280011,-0.32748981120254667,-0.6376689253254074,-0.1386775634389497,-0.12907786125614115,-0.9552611009513192,-0.5512654547925251,-0.7437468729339494,-0.9659679172789271,-0.9359493789999062,-0.005076484758545512,-0.24591309140292344,-0.11702843152512259,-0.2132835666660016,2.1354187980428434,-0.35412903273881113,-0.01602486097097325,-0.152681597615613,0.311093724052888,0.04938665426420289,-0.04342458829505005,2.1580022016577503,0.24006353837143515,1.577287519108328,-0.2688769940604941,1.1693928040205448,-0.4298481516766336,-0.18874732685648216,-0.5701863072544987,-0.4454811194381677,-0.8412467940108861,-0.25371089480346853,1.2555774734296332,-0.0569582447125582,-1.4811151256247168,-0.3699067535602127,-1.0672384591946922,-0.697744166194775
0.6860431948114188,1.1114244101581583,-0.37628202562323176,-0.6170010807070088,-0.14011036002647825,-0.3698264594504242,0.09405426317119146,-0.43720386952147827,0.0265074632070133,0.21265120009527277,0.35979867258769577,-0.537269970444747,0.20093267957299216,0.30524425880520706,-0.2746565880046543,0.08513156188444616,-0.39807467581465134,-0.35493415142911566,-0.6490865865170632,-0.8247023588891315,0.585310072165521,-0.2785674902565571,0.32489897314329785,-0.2785749440290762,-0.5317292237542803,0.17181713422051056,-0.8945894695041979,-1.0216384048491371,-0.1060760244951145,0.5269970272972798,-0.4456166186737889,-0.0864689861790179,-0.3386309554839895,-0.6129382115333423,-0.45996542146386127,-0.3059233309105922,0.6394667476452375,-0.2007652478693573,0.5468242624186104,-0.7964023619486964,-1.0064782018776979,-1.074786436893257,1.3305808297507509,2.959443115254472,2.2267097086223755,0.012955745900190878,0.6611655332899538,1.0987835375124504,0.5231258267241171,-0.20573644954459047,0.28965215293387997,-0.7053425776822067,2.145498369226916,1.1767299053494218,1.485538565434397,0.48326473683798127,0.7989040119745902,1.7895807765878864,0.7941920309565053,-0.19919727734498965,2.0667785409737625,0.4097673799944367,1.1272511626292436,0.060474596472493584,0.4844391942067149,-0.3085843274860139,-1.0504636567579384,1.0301015594836231,-0.22025241198280598,1.3508411926947939
-1.2500466435534145,-1.1635092149530606,-1.1915916086111045,-0.5043114542733351,-0.5630550025026158,-0.5712479147489667,-0.6233591975401621,-0.5769164470912406,-0.35113486813536865,-0.9496446275585165,-0.6079381997916306,-0.05955681949672669,-0.6070649120468526,-0.4434773479784293,-1.6824312878370566,-1.5288014522912254,-1.3781676131686729,-0.2869745137747039,-0.8302372184191088,-1.3552910690664173,-0.3069894982398847,-0.3491203639096458,0.14879674302036994,-0.7296545648936296,-1.250448454637197,-0.5002243516914242,-1.5698229701846704,-1.2753571416766794,-1.682965142104359,-1.583076160325439,-1.4076721735819546,-0.8433759110002833,-1.2276458930003313,-1.7294782024982125,-1.5612361828000525,-0.6742662454487829,-0.19967881051153863,-1.7453340275579834,-1.1680344593493537,-1.782363250302082,-1.294869217586992,-1.5639247376995575,-0.92058485172826,-1.1353971285417848,-1.0665651683410577,-0.3304272229273312,0.32876896948825185,-0.06995328287121215,-0.7473884658337195,-0.2585519460344121,0.5817022597160504,-0.8357746622349891,-1.4977249673456576,-1.059657826896713,-1.7015360475444605,-1.6580291989004055,0.17161786786385047,0.6966635845487232,-0.27453564810317754,-0.09298248325052752,0.3793158177035027,0.17267269822288386,-0.18880946701154408,-0.15568101453378633,1.269842251408571,-0.6061254678612085,-0.9564116821932239,0.6720050214319774,0.07020472284626729,-0.048602493265346956
0.7011613558808694,0.15121235518641868,3.093520928753393,-0.26607191374468,0.47424762090059874,-0.3097523838913265,1.1391466319289607,-0.09813383265054798,-0.3655450966236576,-0.6594545872062294,-0.4233418450891729,-0.7436764756220777,-0.5995437948539263,-0.7250285079478918,0.47810156921808494,-0.1897848077714088,0.07691057176200806,-0.1347914976902104,1.030829091255642,-1.598580180911874,0.021975603785889947,-0.05464730348976231,-0.0581786988145264,-0.48551913562905946,-0.28945920092968974,-0.6966765180495386,-0.9972648056093272,-1.5189262846913167,-0.8060032555628337,-0.848556154907863,-0.8722112820672255,-0.7544448264470635,-1.3179129826282598,-1.1251906397772657,-1.8118182679811747,-0.8069410446300865,-1.6044715069995017,-1.3680457201052723,-1.1913760333697594,-1.3152754986839932,-0.8800278305786114,-0.8966170835585133,0.3269825135216743,1.151795250842084,-0.303559033178207,-0.2532764978042347,1.3328060141347906,2.896759748901733,1.9047286839729876,-0.1869615224065548,1.5871956254591093,3.7968566214700767,3.0553801602130277,0.6276957567326783,1.4467051336539265,1.328104729008737,0.19051278764259133,0.9998113051498156,0.5039542208616772,-0.122767754631521,1.2363462753000631,2.359123322016426,1.9886088748022233,-0.055415495581048815,-0.24541557657741406,3.7092980972482934,-0.14874869463261356,-1.8222812711667844,-1.1385260458413595,-1.3698538296426925
