AF3_delta,AF4_delta,F3_delta,F4_delta,F7_delta,F8_delta,FC5_delta,FC6_delta,T7_delta,T8_delta,P7_delta,P8_delta,O1_delta,O2_delta,AF3_theta,AF4_theta,F3_theta,F4_theta,F7_theta,F8_theta,FC5_theta,FC6_theta,T7_theta,T8_theta,P7_theta,P8_theta,O1_theta,O2_theta,AF3_alpha,AF4_alpha,F3_alpha,F4_alpha,F7_alpha,F8_alpha,FC5_alpha,FC6_alpha,T7_alpha,T8_alpha,P7_alpha,P8_alpha,O1_alpha,O2_alpha,AF3_beta,AF4_beta,F3_beta,F4_beta,F7_beta,F8_beta,FC5_beta,FC6_beta,T7_beta,T8_beta,P7_beta,P8_beta,O1_beta,O2_beta,AF3_gamma,AF4_gamma,F3_gamma,F4_gamma,F7_gamma,F8_gamma,FC5_gamma,FC6_gamma,T7_gamma,T8_gamma,P7_gamma,P8_gamma,O1_gamma,O2_gamma
-0.2501702374449412,2.326209662524604,-0.8262492440576532,-0.15268617030513806,-0.23469682927378602,0.5399896055358497,-0.940593404468494,-0.4012348826635802,-0.2524698539642135,-1.0147558618154786,2.948146982840952,0.08393657763460466,1.7025764378661803,0.8788343696987546,-0.22893605302854275,-0.34635754046750733,-0.5093243639872708,-0.41727342583578847,-0.2276229870057528,-1.0424843413071618,-0.14290715463393594,-0.3777219861391994,-0.22079828146645208,-0.9090702063173626,-0.43905178662396543,0.3005395015020003,-0.7885271894532291,-0.4435224371767919,-0.22845215375748681,-0.3879203770850146,-0.24258304211119333,-0.23879923399575373,-0.2283109171318163,-1.059542361272351,-0.6868915456478767,-0.4393823659630931,-0.23238673183755149,-1.094076020366959,-0.32034749589711087,-0.312946379231381,-0.32037542797366575,-0.7840850532552996,-0.22599575128103988,-0.21821154835873427,-0.24758900773650763,-0.23351809755786193,-0.22609072597976462,-0.007261937203133134,0.03650333325387242,-0.21993161859152138,-0.22728679955317727,-0.261837848320581,-0.3245868872732966,-0.2277255496448389,-0.22259470216348126,-0.14079886325211546,-0.2242294588172349,0.21313852842271383,-0.2162021092857536,-0.186872559856066,-0.22222207766500116,1.9242786335949016,0.06644871882146314,-0.1859108175962594,-0.2170583020417119,-0.1529875106442435,-0.23822112638796503,-0.2461392048646338,-0.21888438014726644,-0.23674106934196568
-0.2787168470369785,-0.45011050057824553,-0.2934023891147015,-0.09627649805072035,-0.2749331289794238,-0.4254050324428376,-0.7008240931021112,-1.1247588465944662,-0.4573459112795556,0.39559868686468636,-1.4338089639297202,0.13537854526457274,-0.45886494839894326,-0.3688614659629684,-0.22501601047391231,-0.5456811595613935,0.26668365637197233,-0.3018774326816625,-0.2292416292120105,-0.5317597011666496,0.07621488552295035,-0.35119762779041114,-0.2485544291535464,0.3030893464597619,-0.4653481300118594,0.14801062286500233,-0.6185069797200214,0.12334580159739239,-0.22739373389952303,-0.38746342765384245,-0.21405231455492998,-0.22290118752981838,-0.22562374352928682,-0.16180781791982282,-0.13268595063027255,-0.09368858933674132,-0.22757968949155624,0.5104762939231605,-0.44068575341641936,-0.4636780570468276,-0.5803058424330015,-0.3533357172934887,-0.22571731153496483,-0.22244898605178115,-0.21972094989898552,-0.17639932262082744,-0.22489882507629597,-0.9911626514085443,0.08096634839555107,-0.11605625394277917,-0.22154686058964326,-0.1694837818926962,-0.11674409802778764,-0.2903284122945375,-0.26647664487168543,-0.27046193252545,-0.22624941096203985,-0.3386280911023058,-0.16438393116024627,-0.1698532734373549,-0.22671949296122515,2.298438238053147,0.04598731966714664,0.23164213984773713,-0.2248023819608625,-0.11441521401543552,-0.2043425272642621,0.07978806364012371,-0.36027622118802616,-0.22606913148236274
-0.22572052295962267,-0.07645265947070687,-0.22992068229624157,-0.19551151003509784,-0.22132413045270313,-1.2074514131093645,3.6829030975343664,-0.7259156810742539,0.05935628221721917,-0.6159375934119742,-0.37079135411482506,1.7157816437523552,1.1167945622694213,-0.29246576269857677,-0.22759937792467205,-0.3112625289679065,-0.6072983505747421,-0.03723579923992312,-0.22437065796652433,-0.9686968203478699,3.7954558021276736,-0.6454946750368822,-0.19650159958745544,-1.278424579622999,-0.4694860820216176,-0.7241808687087669,-0.737262558231157,-0.4560115113657011,-0.2263117178961804,-0.31278762979675373,-0.27362168748985544,-0.21801558608661173,-0.2235502552838992,-0.41710835623769593,2.5718095621133004,-0.20101644133243196,-0.19948930160487138,0.18452571055717049,0.08350407205678759,0.1103837757330208,-0.36618037389967345,-0.5389835811327826,-0.2253809832801579,-0.26000108504561115,-0.23628707577176586,-0.25639378419622927,-0.2247698488365102,0.6258252767679928,1.0663462478615984,-0.31409666804469694,-0.22090412618094052,-0.18900032652838256,-0.06573824076322644,-0.23011815246077252,-0.14606648724216373,-0.1310866708292981,-0.22378676712821202,-0.2891924741323132,-0.3048143144477892,-0.2562332401999785,-0.2230483648586507,0.2666848655267535,0.2922713873093547,-0.1474211570105509,-0.222811922497112,-0.2731469410060645,-0.11208084914504392,-0.30130123521164753,-0.17215247723339533,-0.24015388064951865
-0.07842012184899329,-0.5829307729413871,-0.9110999678812656,-0.22473711258680407,-0.09593208546307788,-1.1883115910645747,-0.7091465367307885,-1.118603666300761,-0.14443185807849315,-0.8523033469239366,-1.327139899020544,-0.6991692139405925,-0.6650875059799597,0.055901016094086646,-0.2036126566833784,-0.7213673915837397,-0.7548301226874199,-0.7442121900581141,-0.20298013950439503,-0.9610473957363505,-0.7887553938566727,-0.7617053157989737,-0.22630771305681077,-1.1486479621165786,-0.8724723130804897,-0.8931563246450279,-0.6262047277280649,-0.3092475122107353,-0.21608869348617601,-0.20289864070757316,-0.24721472015559126,-0.21722867320322983,-0.21557705939797978,-1.9833208505894315,-0.7124880000551327,-0.5574628046974005,-0.2189550783768689,-0.7526552789931005,-0.36390219587013933,-0.30659650756748796,-0.23919292968077538,0.06764363829268576,-0.22317598936476038,-0.25922977935582364,-0.29587660576220964,-0.22478416130121961,-0.22343483685534388,0.14758980864090104,-0.2543128555644276,-0.1543501339829022,-0.2238019882150786,-0.24891530906814477,-0.14145260835756115,-0.2978166984080012,-0.20380299518265382,-0.35135258391588065,-0.22221572881850565,-0.19564991575206528,-0.27685048646990806,-0.19112895514371708,-0.22371805334504147,0.0642468723868588,-0.020912036155907397,-0.16643426670452457,-0.2204973957541764,-0.11815759589410614,-0.22768614492900432,-0.11865310775752276,-0.2979158289386148,-0.20574731346515435
-0.27581945495099813,-0.9720933098853518,0.06711156086009495,-0.47546084813505557,-0.25495081889905385,-1.0969385595047856,-0.6910999192980933,-1.2828625210064637,-0.28052762543900245,-0.8961020301826912,-0.9423976584455713,-0.960665545089579,-0.8082401308279528,-0.9576489545973893,-0.2148150443352852,1.887682419319876,1.6986220269724055,0.9204634795269914,-0.22741060488019688,0.6387316518604035,-0.35234561113064855,0.5903039438123193,-0.21056795671620654,1.0378928206435394,1.0696402449661662,-0.4334557093344108,0.584677841815018,0.030524199626485057,-0.22457325253667815,-0.2637587435692772,-0.14629779705895526,-0.30125998728233777,-0.22607653355061946,0.35232407936262883,-0.0757294491261039,-0.24701564798107573,-0.22665751898557102,0.5438444321075727,-0.1995918231974542,0.025619190898406554,-0.2966259685022256,0.7370328371525416,-0.22464837591204265,-0.07602778557796357,-0.14678442226830918,-0.14191946407266698,-0.224927345191717,0.47804874999120284,-0.5873726700503168,-0.10052164275279817,-0.22607027135616417,-0.2809321285115122,-0.17153215449495623,-0.2496561096583251,-0.18932384687768608,-0.19600380625742228,-0.2259118954881668,-0.06474511124067628,-0.285473881829403,-0.29760073298090023,-0.22584225001515207,-0.37318073384042205,-0.46706710091954506,-0.24002250887304735,-0.22923101373146731,-0.30655354112031286,-0.3462174028315387,-0.31034288204971433,-0.038691100765534274,-0.13206708165589207
-0.26628511895845447,-0.6173495071155445,-0.36616990904750846,-0.1554613080117299,-0.24699779263902621,1.4212925456831262,1.4697863552557826,0.25722372041672315,-0.1376368760485097,0.2819993145457807,0.3636810842799092,-0.30766074161109036,-0.31355607692768767,-0.48701777708230654,-0.23121761350610254,-0.1516868176750947,-0.17203376410240098,-0.35285658067995135,-0.22602030485739366,0.648889170590274,0.7873017311965067,-0.431456968669011,-0.21822965060628044,-0.5401772314140174,-0.26811891884116357,-0.6944497491279866,1.5433263915516997,0.27636936730035444,-0.22640229145764315,-0.37077920391949737,-0.25237917457396714,-0.2866447136866113,-0.22712281308855167,-0.1982022930478442,0.48922421177580555,-0.30864305500522665,-0.22914742035835234,-0.2702770083637228,-0.5235921274738361,-0.2876400087069904,-0.45702511350472197,-0.5749259820042391,-0.2255792515257726,-0.27742212541353656,-0.22483935036059782,-0.22887685764903998,-0.22607871076268468,-0.7857474895502691,-0.5230988943266207,-0.20493527737263087,-0.2279389949098334,-0.2646828739275714,-0.36931256218115194,-0.27467130065178985,-0.26533918100590376,-0.29657849146551735,-0.22551058444079933,-0.2720054058078804,-0.35857150328414505,-0.23953931391363367,-0.22530209835995782,-1.3808130445571365,-0.2947230805662039,-0.3569048837449584,-0.22688298922752245,-0.3339151249633764,-0.18417983918016304,-0.33294009949584225,-0.22435420840220582,-0.18989695924158106
-0.25944706281253815,0.2986205001204116,0.2900374909218168,-0.1490506152038174,-0.2527992296555666,-0.49915826320390905,-0.48529833155542373,-0.5562297100552309,-0.26942856924841496,-0.7940782100171888,0.11114628516082904,-0.2103135007808188,0.3345978750180203,0.40831102959259585,-0.23155842858029776,-0.5283813639574392,0.10605612181955588,-0.12229225246212883,-0.22674942857411323,-1.4103496423378856,-0.47575180461133293,-0.6385730883212045,-0.23967670794830664,0.07952231510966025,-0.7078769465053583,0.3621678998985172,0.3645733890203567,0.2565836776090744,-0.22660568694240657,-0.16614594734464982,-0.24141552278468587,-0.12949640579676855,-0.2270494137180267,-0.4520390959637457,-0.5408516499352145,-0.2867687702059259,-0.23033266120196405,-0.4942332664848686,-0.122040376902191,-0.6459791243828481,-0.026110631841852642,-0.5773583762474567,-0.22604034469182785,-0.20894130639789943,-0.2541178870081005,-0.313409378947648,-0.2263905234778843,-1.90326703078222,-0.435673233678104,-0.4323310886891088,-0.22733863883970992,-0.17586171947087698,-0.18963740445857064,-0.22821764106314274,-0.3018029280111417,-0.25744698500611346,-0.22587385201850663,-0.3079914580339173,-0.23963867807698033,-0.31212259961256666,-0.22568193485115434,0.08267750140349996,-0.3646310939228855,-0.06960426860597775,-0.223311950897651,-0.21472414830799935,-0.20794704156561097,-0.3171518322303971,-0.06549556088075725,-0.22450513540509615
-0.16951107227860399,-0.7413344372486762,-0.84879006304453,-0.8520537390942351,-0.16399335775828078,-0.749760562035143,-0.8488626822883508,2.7454858977075496,-0.3075574250236949,-1.1479915740184379,-0.691952557128393,-0.7938760923789713,-0.25966202144823164,-0.28396916912195647,-0.21301062855025726,-0.6594115129858112,-0.8164725563224007,-0.28538198140324295,-0.21277766035753237,-1.724662018702154,-0.996401661335092,-0.4224086033779765,-0.23292249560608616,-0.9577305560430662,-0.36322023094289474,-0.382414586943358,-0.4781819258081593,0.23940633637308778,-0.2264828656208889,-0.33555428899156825,-0.2744242383036652,-0.18764550008629807,-0.2257515628260944,-1.1651762181286143,-0.8908215291173437,-0.23043211754197496,-0.23531340138776374,-0.27734489936645534,-0.38096959802000013,-0.2839450373007004,-0.33436672143434865,-0.22947845830459115,-0.22492234698163943,-0.23800973213020804,-0.2873607539389678,-0.2269310822723462,-0.22565308108695178,-1.3202686368599232,-0.5786909499575326,-0.39836144132563067,-0.22839825859718466,-0.3323620961315797,-0.23114969296941865,-0.3375935826144213,-0.21254191187500596,-0.3466172149321795,-0.2235068945646165,-0.27056102393048376,-0.16071970684454487,-0.12010398437863823,-0.22652396711893,-0.20205847873391397,-0.6250913356815048,-0.4052478495816777,-0.2277064798912372,-0.2638150275684824,-0.3089890557328089,-0.18567988048500864,-0.1298775333365708,-0.36307143041532874
-0.2714700850905247,-0.46282665677489093,-0.41927971188721125,0.6262626223227443,-0.26203092390355315,0.02022857769915495,-0.06925911977155332,-0.3473918698983195,-0.30789865019941476,-0.05016101179957891,-0.6230607648927715,1.2989493672304169,-0.285971783200913,-0.402500900571575,-0.22489248059558256,0.49980450172283397,0.15849121016831821,0.020432372381100253,-0.2321984916748528,0.03670798881065007,-0.7427813873506206,-0.7648253845057791,-0.23132441129988454,-0.587307242625712,0.12229229486302151,1.4070724158803207,-0.09510382996781827,-0.10868624526835313,-0.22604277073524207,-0.14191212015879348,-0.1450924164570608,-0.20860547817010164,-0.22765390350057532,-0.23789528813912975,-0.43878525404822766,-0.43395224742097616,-0.23918311705728998,-0.2595752830408532,-0.3049085470471215,0.8624453741616115,-0.156199665525319,0.04054665228547646,-0.2247751699461392,-0.18277555422150357,-0.035033992623427095,-0.17907824341906664,-0.22567978649101889,-1.110650037539045,-0.062474247570323216,-0.25642348810185744,-0.22617486395469277,-0.07229293561789929,-0.2295406904418782,-0.07452477363133375,-0.15817080519642593,-0.18476922913134677,-0.2250757445549944,-0.24725571586660747,-0.13566299918763688,-0.23733907581608746,-0.22570571374973256,0.2733849260758671,-0.049070339217362244,-0.29178065605044684,-0.22962151680600665,-0.28573570103373547,-0.17405618608975065,0.0013721058016196272,-0.17569167451018297,-0.07855933433146821
-0.22720192036680625,-0.6935543503420779,-0.919227941183973,-0.36977794842934175,-0.21904957915842668,-0.7282692396887042,0.23938300597685064,-0.35323822387396436,-0.15788197442306742,-0.35880362414518124,-0.19356287116874507,-0.2998239666521746,-0.4474371106523119,-0.43064429784747743,-0.19884394560980925,-0.8123114623369597,-0.4934140425158157,-0.3732652894609241,-0.19257718225430234,-1.3465589093680663,-0.6049197507265639,-0.6926724705285089,-0.1936397935830801,-0.6082731035655118,-0.8337860814585708,-0.40173994289170084,-1.5356023898450248,-0.836898324486006,-0.1886842789597442,-0.09357795975076395,-0.3224611072391017,0.13107232515527348,-0.1898442747317387,0.8409800270307343,0.8020796854566382,0.3478927155809686,-0.18487441522463258,1.764235619114754,0.5704663780111269,-0.22159421573419447,1.0033106956981954,0.2789584494820958,-0.19066146563031966,-0.2642744016681538,-0.17234498056478625,-0.18542891068785514,-0.1908621870060585,-1.2458472461492975,-0.22169505104556836,-0.3136246990956493,-0.19307175093331286,-0.22085996114180795,-0.31085727712442945,-0.22982125735441877,-0.20864893764756143,-0.17033082320025825,-0.1914482898652274,-0.18312352573421092,-0.028853802219962577,-0.1629079852610377,-0.19158019935281737,0.7862654396151949,-0.11678186480177265,-0.19866521324108294,-0.19170187288462853,-0.09357758211059958,-0.22052766039752877,-0.2073992624924189,-0.26922172839132963,-0.24164064667675872
4.4599433413437115,0.7789331065386104,2.251932850301224,3.260086234530779,4.463921542431661,-1.2409129985866851,-0.11383148878923866,0.2006119895857406,4.44793337534399,-0.03299409773349455,1.1384012288771486,0.9362594596784366,0.7330767566898561,1.0162609686749777,4.471947091787961,3.6054287300993475,3.578890329901596,4.225770922673524,4.471909456127568,0.9153472240300261,1.1622731708870835,3.932190720285737,4.471594662980587,2.900646016438464,3.561408696457461,3.376892143721072,3.275438675124069,3.8041013661250704,4.4719752551586645,4.431638052421329,4.4509403903828995,4.445220682381561,4.47198679792437,2.0374185427405296,2.6905911662374185,4.373174260222109,4.471657713888373,2.660208480413397,4.200407291528799,4.258621750605653,4.1541526699842795,3.9563340874089694,4.472013116595729,4.4640316378181994,4.464726851402848,4.46727550971469,4.472014895658394,2.9138131592925736,4.15093197600084,4.449897722649717,4.472018306527783,4.463614104817999,4.450278802056323,4.461514535044994,4.462952094765124,4.454986479601086,4.472017538075601,4.438342459256266,4.456208978369364,4.464212181952294,4.472018526647642,-0.05768133851061473,4.1627841548623765,4.413038163607933,4.472000228090696,4.461774635073812,4.459253058622512,4.436940512942873,4.443566004386214,4.46189166721079
